Word,tfidf
اینستاشو,5.128704345014602e-06
‏مگر,1.3896282332820331e-05
افزار,5.128704345014602e-06
تستش,1.3896282332820331e-05
ملاک,1.0257408690029203e-05
آشنایی,0.0
خشکسالی,1.3896282332820331e-05
نابودش,5.128704345014602e-06
اتوبوسا,2.7792564665640662e-05
شاکی,0.0
هستنُ,2.7792564665640662e-05
مواخذه,1.3896282332820331e-05
بچگیامون,5.128704345014602e-06
تجربش,5.128704345014602e-06
ميزارم،دقيقا,1.3896282332820331e-05
استوري،طرف,1.3896282332820331e-05
نتشون,1.3896282332820331e-05
ميشه،يا,1.3896282332820331e-05
گوشيش,1.3896282332820331e-05
ميسوزه،خلاصه,1.3896282332820331e-05
نميبينه,1.3896282332820331e-05
فصل‌ترین,1.3896282332820331e-05
جنوب,0.0
شمار,0.0
کشته‌,1.3896282332820331e-05
شدگان,5.128704345014602e-06
شمالغرب,1.3896282332820331e-05
41,5.128704345014602e-06
رسید،,1.0257408690029203e-05
عهدِ,1.3896282332820331e-05
بادِ,1.3896282332820331e-05
صبا,5.128704345014602e-06
نتوان,1.3896282332820331e-05
زار,5.128704345014602e-06
پرو,0.0
هموطنانمان,1.3896282332820331e-05
گوییم,5.128704345014602e-06
ساری,0.0
گلین,1.3896282332820331e-05
کوهستانیِ,1.3896282332820331e-05
بزنیم؟,5.128704345014602e-06
حمال,5.128704345014602e-06
‏اینقدر,0.0
کاندیداها,2.7792564665640662e-05
بسازند,5.128704345014602e-06
تحویلم,1.3896282332820331e-05
درب,0.0
ظرفهای,1.3896282332820331e-05
مربا,0.0
‏يكى,1.5386113035043807e-05
ببينيمت؟گفتم,1.3896282332820331e-05
دارى؟گفت,1.3896282332820331e-05
امرجنسيه.درجا,1.3896282332820331e-05
بلاكش,5.128704345014602e-06
كردم.يه,1.3896282332820331e-05
دنبالم,0.0
ميگشت,1.3896282332820331e-05
منظورش,0.0
emergency,1.3896282332820331e-05
قدی,5.128704345014602e-06
شخصیتت,5.128704345014602e-06
سایزت,1.3896282332820331e-05
نظرمو,5.128704345014602e-06
لكلكي,1.3896282332820331e-05
تحويل,5.128704345014602e-06
نميگذرم,1.3896282332820331e-05
سوييس,1.3896282332820331e-05
سرزمینت,1.3896282332820331e-05
میسازند,1.3896282332820331e-05
‌‌‏سنجابه,1.3896282332820331e-05
فندوقشو,1.3896282332820331e-05
جوابت,1.3896282332820331e-05
فرستاد،,1.0257408690029203e-05
خداحافظيه,1.3896282332820331e-05
امریکا,0.0
شیرازی,0.0
بلاس,1.3896282332820331e-05
میخاره,0.0
باسنت,1.3896282332820331e-05
‏-صبح,1.3896282332820331e-05
ساقيا؛,1.3896282332820331e-05
6صبح,1.3896282332820331e-05
سنگگک,1.3896282332820331e-05
پنیرت،,1.3896282332820331e-05
لیقوان,1.3896282332820331e-05
خوابیدم؟,1.3896282332820331e-05
۲۰۰۰,1.3896282332820331e-05
‏دوس,1.0257408690029203e-05
نیس،,0.0
شیرازیا,0.0
عقب،,1.3896282332820331e-05
میم,5.128704345014602e-06
مالکیت,5.128704345014602e-06
-یارم,1.3896282332820331e-05
شمع,0.0
محفل,1.3896282332820331e-05
گذشتتون,5.128704345014602e-06
آرامشی,1.3896282332820331e-05
کردستان,0.0
سفارتخانه,1.3896282332820331e-05
😳😂😂,1.3896282332820331e-05
‏ی,5.128704345014602e-06
مراسمو,1.3896282332820331e-05
‏دیوونگیِ,1.3896282332820331e-05
محضه،,1.3896282332820331e-05
برسی,0.0
اونهایی,0.0
قبلیشون,1.3896282332820331e-05
باشد،,0.0
بی‌دفاعی,1.3896282332820331e-05
غربت,1.3896282332820331e-05
بلایای,2.7792564665640662e-05
سوگوار,1.3896282332820331e-05
می‌شوند,0.0
ذکر,0.0
کناری,1.0257408690029203e-05
خوشت,0.0
دست‌نخورده,1.3896282332820331e-05
فوق‌العاده‌ای,1.3896282332820331e-05
٢٧,5.128704345014602e-06
هف,2.7792564665640662e-05
هش,2.7792564665640662e-05
گروههاي,1.3896282332820331e-05
ركورد,1.3896282332820331e-05
بازياي,1.3896282332820331e-05
گيم,5.128704345014602e-06
بات,5.128704345014602e-06
دستشه؟اون,1.3896282332820331e-05
ميبره؟,1.3896282332820331e-05
زندگيمون,0.0
نپذيريم,1.3896282332820331e-05
پذيرفتيم,1.3896282332820331e-05
سعى,1.3896282332820331e-05
عوضشون,1.3896282332820331e-05
پزشکیه,5.128704345014602e-06
اصطلاح,5.128704345014602e-06
داوری,1.0257408690029203e-05
فوتباله,1.3896282332820331e-05
عملی,0.0
پلاستیکیارو,1.3896282332820331e-05
نوشتم،,5.128704345014602e-06
چندم,5.128704345014602e-06
اینستا؟,1.3896282332820331e-05
بچه‌ای,5.128704345014602e-06
١٦٣٦,1.3896282332820331e-05
كانديداي,1.3896282332820331e-05
5حرفى,1.3896282332820331e-05
خوشبختى؟,1.3896282332820331e-05
مام,5.128704345014602e-06
تحفه,5.128704345014602e-06
نیست^~^,1.3896282332820331e-05
شماها,0.0
نمياد،,1.3896282332820331e-05
زماني,5.128704345014602e-06
ناموسي,1.3896282332820331e-05
عقایدمون,1.3896282332820331e-05
بیکاریه,2.7792564665640662e-05
خواهشاً,5.128704345014602e-06
بشيد،,1.3896282332820331e-05
بشيد,1.3896282332820331e-05
لياقت,1.3896282332820331e-05
بچه،,5.128704345014602e-06
فهمِ,1.3896282332820331e-05
كردنش,1.3896282332820331e-05
نميرسونى,1.3896282332820331e-05
كاملش,2.7792564665640662e-05
ريمل,1.3896282332820331e-05
ميزنى,5.128704345014602e-06
ميبرى,1.3896282332820331e-05
استادت,5.128704345014602e-06
___,2.7792564665640662e-05
کشاورزی,5.128704345014602e-06
سود,0.0
24,0.0
وقتیم,1.3896282332820331e-05
پرمیکنه,1.3896282332820331e-05
كينه,5.128704345014602e-06
زيادي,1.3896282332820331e-05
همكلاسيامون,1.3896282332820331e-05
سميه,2.7792564665640662e-05
-_-,1.3896282332820331e-05
پرتقال؟,1.3896282332820331e-05
فرشته‌ی,5.128704345014602e-06
بیکاره,0.0
ماساژ,0.0
منوی,1.3896282332820331e-05
متحرکی,1.3896282332820331e-05
لبهات,1.3896282332820331e-05
شیلنگه,1.3896282332820331e-05
مار😂,1.3896282332820331e-05
‏دوستم,0.0
ویید,1.3896282332820331e-05
میزنه،الان,1.3896282332820331e-05
آمریکا،مادرش,1.3896282332820331e-05
اتاقش,0.0
کنه،وییدا,1.3896282332820331e-05
کرده،ریخته,1.3896282332820331e-05
زیپ‌کیپ،روش,1.3896282332820331e-05
سبزی‌های,1.3896282332820331e-05
‏تريبون,1.3896282332820331e-05
اختيار,1.3896282332820331e-05
بله،ما,1.3896282332820331e-05
كرديم,1.3896282332820331e-05
توالتُ,1.3896282332820331e-05
پهلوان،,1.3896282332820331e-05
سوزن,5.128704345014602e-06
اسیر,0.0
رییس‌جمهور,1.3896282332820331e-05
نخوان,5.128704345014602e-06
غیرطبیعی,5.128704345014602e-06
حدکافی,1.3896282332820331e-05
قربانی,0.0
‏دوسال,1.3896282332820331e-05
فنجانی,1.3896282332820331e-05
می‌توان,0.0
کنارت,0.0
مشروبات,5.128704345014602e-06
الکلی,0.0
حذب‌های,1.3896282332820331e-05
دستگی,1.3896282332820331e-05
پایه‌های,5.128704345014602e-06
‏درک,1.3896282332820331e-05
پانداها,2.7792564665640662e-05
عبارتی,5.128704345014602e-06
لاغری,0.0
آقایون,0.0
شغلش,5.128704345014602e-06
میچرخه,0.0
بابتش,5.128704345014602e-06
همکلاسیامون,1.3896282332820331e-05
عقاب,5.128704345014602e-06
تنهاست,1.0257408690029203e-05
جیرجیرک,1.3896282332820331e-05
شد،تلگرامت,1.3896282332820331e-05
یکنی,1.3896282332820331e-05
توچندتا,1.3896282332820331e-05
کرد،کسانیکه,1.3896282332820331e-05
نمیگیرن,0.0
نميشد,1.3896282332820331e-05
هویتشون,5.128704345014602e-06
رشته‌ی,5.128704345014602e-06
تحصیلی,0.0
خورده،,0.0
دوری,0.0
آبعلی,1.3896282332820331e-05
فراغتم,1.3896282332820331e-05
‏مهمتر,1.3896282332820331e-05
رزولوشن,1.3896282332820331e-05
عکس،,1.3896282332820331e-05
کنارتن,1.3896282332820331e-05
‏سطح,1.3896282332820331e-05
آنلاین,0.0
گذرعمر,1.3896282332820331e-05
بسازیم,0.0
کلبه,1.3896282332820331e-05
ساحلِ,1.3896282332820331e-05
ساحل،,1.3896282332820331e-05
دورِ,5.128704345014602e-06
آتیش،,1.3896282332820331e-05
چندخط,1.3896282332820331e-05
بنویسیم،,1.3896282332820331e-05
بگیم،,5.128704345014602e-06
شبى,1.3896282332820331e-05
بخوابى,1.3896282332820331e-05
فصلى,1.3896282332820331e-05
بکشى,1.3896282332820331e-05
کیت,5.128704345014602e-06
انگليسيا,1.3896282332820331e-05
مثالي,1.3896282332820331e-05
بی‌نظیریه,1.3896282332820331e-05
گولّه‌های,1.3896282332820331e-05
آشامیدنی,1.3896282332820331e-05
زیست👌,1.3896282332820331e-05
هلند,0.0
کرایه,0.0
آژاکس,5.128704345014602e-06
مگس‌ها,5.128704345014602e-06
نمیشناسن,1.3896282332820331e-05
میشینن,0.0
سرشون,0.0
آدم‌,5.128704345014602e-06
نخوابه،‌بیستر,1.3896282332820331e-05
بخوابه،بیشتر,1.3896282332820331e-05
بخوابی،,5.128704345014602e-06
فرماليته,1.3896282332820331e-05
تاريخ,4.1688846998461e-05
بشريت,1.3896282332820331e-05
پلنگیه,1.3896282332820331e-05
پوشید،,5.128704345014602e-06
پلنگی,5.128704345014602e-06
اکست,1.3896282332820331e-05
رفیقات,1.3896282332820331e-05
نکست,1.3896282332820331e-05
زیدت,5.128704345014602e-06
کراشت,5.128704345014602e-06
هی‌,2.7792564665640662e-05
قاطیش,1.3896282332820331e-05
غلظتشو,1.3896282332820331e-05
خریدارای,5.128704345014602e-06
همونجور,0.0
لٓب,1.3896282332820331e-05
بدونم,0.0
همکلاسیام,5.128704345014602e-06
١٩٫٧٥,1.3896282332820331e-05
کجان,1.3896282332820331e-05
لحافم,1.3896282332820331e-05
تبديل,5.128704345014602e-06
n,5.128704345014602e-06
ضلعى,1.3896282332820331e-05
منتظم,1.3896282332820331e-05
شادم,5.128704345014602e-06
نیست،دخترا,1.3896282332820331e-05
پاشونو,1.3896282332820331e-05
بزنن،آرایش,1.3896282332820331e-05
برسن,0.0
ترن,5.128704345014602e-06
‏يكي,1.5386113035043807e-05
هيچي،,1.3896282332820331e-05
ميشيم،,1.3896282332820331e-05
نرينه,1.3896282332820331e-05
‏توجه,5.128704345014602e-06
تهمت,1.3896282332820331e-05
هواىِ,1.3896282332820331e-05
اينجوريه,5.128704345014602e-06
شدنت,0.0
میگزره,1.3896282332820331e-05
‏حضرت,2.7792564665640662e-05
ايوب,1.3896282332820331e-05
مُشتِ,1.3896282332820331e-05
ريز,1.3896282332820331e-05
‏حتما,1.3896282332820331e-05
بودم؟,5.128704345014602e-06
میکردن؟,1.3896282332820331e-05
ته‌دیگ,1.3896282332820331e-05
نشدیم,5.128704345014602e-06
دوسمون,5.128704345014602e-06
جامونو,1.0257408690029203e-05
جاشونو,1.3896282332820331e-05
افزاریو,1.3896282332820331e-05
‏یاد,1.3896282332820331e-05
دیگرون,2.7792564665640662e-05
باشیم،,0.0
بخودمون,1.3896282332820331e-05
مربوط,0.0
وزندگی,1.3896282332820331e-05
اردوغان,4.1688846998461e-05
رفراندوم,4.1688846998461e-05
ابراهیم,0.0
تاتلیس,5.128704345014602e-06
اظهار,0.0
نادون,1.3896282332820331e-05
اخره,1.3896282332820331e-05
بیشعوری,0.0
تضاد,1.3896282332820331e-05
دموکراسیه,1.3896282332820331e-05
خدایا،,5.128704345014602e-06
مشکلِ,1.3896282332820331e-05
من؟,5.128704345014602e-06
دستخوش,5.128704345014602e-06
عزم,1.3896282332820331e-05
توریست,0.0
مظلوم,0.0
میپرسی,5.128704345014602e-06
بی‌پولی،,2.7792564665640662e-05
اینجور,0.0
بی‌پول‌تر,1.3896282332820331e-05
فرودین,5.128704345014602e-06
طولانی‌تری,5.128704345014602e-06
انتظارته,1.3896282332820331e-05
ميترسين,1.3896282332820331e-05
بميرين,1.3896282332820331e-05
لخت,0.0
بيارنتون,1.3896282332820331e-05
ترکای,1.3896282332820331e-05
ببندای,1.3896282332820331e-05
اونموقع,0.0
بری؟,5.128704345014602e-06
جانب,2.7792564665640662e-05
توست/,1.3896282332820331e-05
نمیداری،,1.3896282332820331e-05
قرینه,1.3896282332820331e-05
عصبانیته،,1.3896282332820331e-05
لود,0.0
صنمی,1.3896282332820331e-05
متناى,1.3896282332820331e-05
تلگرامى,1.3896282332820331e-05
هجاء,1.3896282332820331e-05
بندى,1.3896282332820331e-05
ً,1.3896282332820331e-05
ٌ,1.3896282332820331e-05
ٓ,1.3896282332820331e-05
َ,1.3896282332820331e-05
ْ,1.3896282332820331e-05
وضو,5.128704345014602e-06
ميخونم,1.3896282332820331e-05
بیتو,1.3896282332820331e-05
تخته,0.0
وايت,1.3896282332820331e-05
مينوشتم,1.3896282332820331e-05
ديره,1.3896282332820331e-05
جووناشون,1.3896282332820331e-05
میکشیم,0.0
آوریل,0.0
۲۰۱۷,1.3896282332820331e-05
خدارو,0.0
شاکرم,5.128704345014602e-06
عاواتارتون,1.3896282332820331e-05
نمیموند,5.128704345014602e-06
ضرب‌المثل,5.128704345014602e-06
یوگسلاو,1.3896282332820331e-05
ثروتمندان,5.128704345014602e-06
فقرا,0.0
می‌گیره,0.0
نذاره,0.0
زشته،,5.128704345014602e-06
پشمهایش,1.3896282332820331e-05
خاطراتم,5.128704345014602e-06
معشوقه,5.128704345014602e-06
پشمش,5.128704345014602e-06
پرفروشی,1.3896282332820331e-05
‏صبحانه,1.3896282332820331e-05
استورى,0.0
ميخورين,1.3896282332820331e-05
بيانسه,1.3896282332820331e-05
جي,1.3896282332820331e-05
زی,1.3896282332820331e-05
بورلي,1.3896282332820331e-05
هيلز,1.3896282332820331e-05
نميخورن,5.128704345014602e-06
‏بيايم,1.3896282332820331e-05
روزم,0.0
الكى,4.1688846998461e-05
بذاريم,5.128704345014602e-06
جهانى,1.3896282332820331e-05
‏موی,1.3896282332820331e-05
میخای,0.0
زیرت,5.128704345014602e-06
فوش,1.3896282332820331e-05
چمدونشو,1.3896282332820331e-05
می‌بنده,1.3896282332820331e-05
ابروی,5.128704345014602e-06
کوتاه،,1.3896282332820331e-05
پایستگی,1.3896282332820331e-05
نیامده,5.128704345014602e-06
نمیرود،,1.3896282332820331e-05
دیگرش,1.3896282332820331e-05
مسلمونم,1.3896282332820331e-05
افراطی,5.128704345014602e-06
هستیو,1.3896282332820331e-05
میشن😐,1.3896282332820331e-05
پشه؛,1.3896282332820331e-05
تنهات,1.3896282332820331e-05
نمی‌ذاره,0.0
پولداری,5.128704345014602e-06
نیستی😐,5.128704345014602e-06
‏-,0.0
ناشتا,5.128704345014602e-06
محترم,0.0
بهداشت،,5.128704345014602e-06
بدونه,5.128704345014602e-06
‏روزی,1.0257408690029203e-05
سماع،میچرخید,1.3896282332820331e-05
میخواند,5.128704345014602e-06
جگرخوار,1.3896282332820331e-05
مرا،یار,1.3896282332820331e-05
تویی,0.0
گیج,0.0
ویج,1.3896282332820331e-05
بانگ,1.3896282332820331e-05
نگهدار,5.128704345014602e-06
بيو,2.7792564665640662e-05
تينيجراس,1.3896282332820331e-05
‏مراحل,5.128704345014602e-06
افتتاح,5.128704345014602e-06
بعدشم,0.0
متأهل,1.3896282332820331e-05
دیدمش,0.0
،دیوث,1.3896282332820331e-05
فندکش,1.3896282332820331e-05
صبحی,0.0
ظهری,1.0257408690029203e-05
میشدن،,2.7792564665640662e-05
کپه,2.7792564665640662e-05
مرگمون,1.0257408690029203e-05
‏کاری,5.128704345014602e-06
کوره,1.3896282332820331e-05
‏می‌خوام,5.128704345014602e-06
تومن؟,0.0
‏روز,0.0
ارتشه,1.3896282332820331e-05
‏ریشه,1.3896282332820331e-05
بیداریه,1.3896282332820331e-05
چتای,1.3896282332820331e-05
بخونی،,1.3896282332820331e-05
اونجاها,1.3896282332820331e-05
ناراحتت,5.128704345014602e-06
خوبیاش,1.3896282332820331e-05
دخترکناری؟,1.3896282332820331e-05
زنمه،,1.3896282332820331e-05
سرجات,1.0257408690029203e-05
آخربجای,1.3896282332820331e-05
منونگاه,1.3896282332820331e-05
بدبخ,1.3896282332820331e-05
جهش,5.128704345014602e-06
یافته,0.0
‏برای,0.0
سمنده,1.3896282332820331e-05
ارزونه,5.128704345014602e-06
بگذرونید,5.128704345014602e-06
علاقتونو,2.7792564665640662e-05
دریغ,0.0
اهنگای,1.3896282332820331e-05
عشقتون‌می,1.3896282332820331e-05
افتید؟,1.3896282332820331e-05
سرخپوستای‌,1.3896282332820331e-05
مکزیک,1.0257408690029203e-05
محدوديت,1.3896282332820331e-05
بپذيريد,1.3896282332820331e-05
ايتاليايي,2.7792564665640662e-05
اَررر,1.3896282332820331e-05
میگن۲۱روز,1.3896282332820331e-05
حداقل۲۱سال,1.3896282332820331e-05
خب🤔,1.3896282332820331e-05
لذتى,1.3896282332820331e-05
بلاك,5.128704345014602e-06
is,0.0
كشتنش,1.3896282332820331e-05
گوجه‌سبز,5.128704345014602e-06
ششصد؟والا,1.3896282332820331e-05
ملا,5.128704345014602e-06
نصرالدین,1.3896282332820331e-05
فرهنگِ,5.128704345014602e-06
حالی؟,5.128704345014602e-06
میکشم.خواستم,1.3896282332820331e-05
بفهمید,0.0
چجوریه,0.0
وضعیتش,5.128704345014602e-06
تنظیمات,5.128704345014602e-06
شافل,1.3896282332820331e-05
بازمانده,5.128704345014602e-06
فوعه,1.3896282332820331e-05
کفریا,1.3896282332820331e-05
دستکش,0.0
pdf,1.3896282332820331e-05
شیشه‌ها,1.3896282332820331e-05
۱۳۰,0.0
1بشکه,1.3896282332820331e-05
شدیدی,0.0
میشه؛,5.128704345014602e-06
۳۵تومن,5.128704345014602e-06
رهن,0.0
عروسیش,5.128704345014602e-06
جداً,0.0
شمارمونو,1.3896282332820331e-05
عمومیای,1.3896282332820331e-05
لوکیشنای,1.3896282332820331e-05
رزیدنت,5.128704345014602e-06
اویل,1.3896282332820331e-05
کارایی,0.0
۹۰٪,0.0
میخاد،,1.3896282332820331e-05
بقال,1.3896282332820331e-05
بغال,1.3896282332820331e-05
تیپش,5.128704345014602e-06
ميخرم,5.128704345014602e-06
ميپره,5.128704345014602e-06
گفتم،,5.128704345014602e-06
نخريدم,1.3896282332820331e-05
تحلیل‌گر,1.0257408690029203e-05
مسائل,0.0
بدی،میگن,1.3896282332820331e-05
چرا،,5.128704345014602e-06
بودیم.کاش,1.3896282332820331e-05
صامت,1.3896282332820331e-05
انسانیت,5.128704345014602e-06
چهارمحال,5.128704345014602e-06
بختیاری,1.0257408690029203e-05
4.0.1,1.3896282332820331e-05
محال,1.3896282332820331e-05
‏انقدر,1.0257408690029203e-05
پند,5.128704345014602e-06
نرسید؟مرسی,1.3896282332820331e-05
دانشچوی,1.3896282332820331e-05
شاغل,0.0
بیکار،,1.3896282332820331e-05
شکارچیان,5.128704345014602e-06
حیواناتِ,1.3896282332820331e-05
نسلشان,1.3896282332820331e-05
نمیشود,0.0
بهاری,0.0
عصرا,0.0
حمل,0.0
مخالفاتون,1.3896282332820331e-05
انتخاباتي,1.3896282332820331e-05
داخلي,1.3896282332820331e-05
کوالاها,1.3896282332820331e-05
نخوابند,1.3896282332820331e-05
میمیرند,5.128704345014602e-06
دور،,1.0257408690029203e-05
بذارمش,1.3896282332820331e-05
بریزمش,1.3896282332820331e-05
‏چشای,1.3896282332820331e-05
میزنی،,2.7792564665640662e-05
انگیزه,0.0
لمیز,1.3896282332820331e-05
لطفا،،,1.3896282332820331e-05
بیارم,0.0
عجیب‌تر,5.128704345014602e-06
آخرشیم؛,1.3896282332820331e-05
جریانات,1.3896282332820331e-05
نمازمو,1.3896282332820331e-05
بخونم،کونمو,1.3896282332820331e-05
اونوره,1.3896282332820331e-05
راسته,5.128704345014602e-06
قولایی,1.3896282332820331e-05
می‌دونی,5.128704345014602e-06
نمی‌تونی,5.128704345014602e-06
کنی؛واسه,1.3896282332820331e-05
دادنشو,1.3896282332820331e-05
تاخیر,0.0
جوك,1.3896282332820331e-05
گاو‌ها,1.3896282332820331e-05
بتونن,0.0
شیرها,1.3896282332820331e-05
نتونن,0.0
حقشون,1.3896282332820331e-05
جالبی,0.0
ترکیه‌ای,5.128704345014602e-06
کارگردانه,0.0
مایعات,5.128704345014602e-06
دفع,0.0
جامداتم,1.3896282332820331e-05
نمیشدیم,1.3896282332820331e-05
بخاظر,1.3896282332820331e-05
آهنگایی,5.128704345014602e-06
لیستم,5.128704345014602e-06
حلالیت,0.0
‏توضیح,1.3896282332820331e-05
احساسات,5.128704345014602e-06
دستِ,0.0
۵،,1.3896282332820331e-05
میفتادم,5.128704345014602e-06
‏اونقد,1.3896282332820331e-05
عمرم,0.0
کنم؛,5.128704345014602e-06
مشروط,1.3896282332820331e-05
‏نمیخواد,1.3896282332820331e-05
درساتو,2.7792564665640662e-05
مانتو,0.0
شکمی,5.128704345014602e-06
نذری,0.0
نپوش,1.3896282332820331e-05
همه‌چیز,5.128704345014602e-06
نسبیه,1.3896282332820331e-05
بودید؟,5.128704345014602e-06
‏کمترین,1.3896282332820331e-05
مثبت‌اندیشی,5.128704345014602e-06
شب‌ها,0.0
راحت‌تر,0.0
می‌خوابی؛,1.3896282332820331e-05
صبحا,0.0
دیرت,1.3896282332820331e-05
پامیشین,1.3896282332820331e-05
خوشبختین،,1.3896282332820331e-05
هوووی,1.3896282332820331e-05
باراومدم,1.3896282332820331e-05
میزنمت,1.3896282332820331e-05
متنهای,1.3896282332820331e-05
اینستای,5.128704345014602e-06
کراشش,5.128704345014602e-06
نمی‌شود,0.0
‏بیل,1.3896282332820331e-05
گیتس,0.0
موفقیتم,1.3896282332820331e-05
شبِ,1.3896282332820331e-05
ندیدم,0.0
ندیدم،,5.128704345014602e-06
کشتی‌گیر,1.3896282332820331e-05
سرشاخ,1.3896282332820331e-05
میبردم,0.0
۲ماه,5.128704345014602e-06
میمیرم،,5.128704345014602e-06
شیون,1.3896282332820331e-05
‏مرز,1.3896282332820331e-05
باریکی,1.3896282332820331e-05
کسیو,0.0
شرش,5.128704345014602e-06
مزخرفی,5.128704345014602e-06
حفظم,1.3896282332820331e-05
‏چند,0.0
نداشتن,0.0
‏رفیقم,5.128704345014602e-06
ترامادول,5.128704345014602e-06
بزنیم،,5.128704345014602e-06
بعدش؟,1.3896282332820331e-05
میخارونی,1.3896282332820331e-05
پرشیا,0.0
میلرزونه,1.3896282332820331e-05
بندری,5.128704345014602e-06
‏ترکیب,5.128704345014602e-06
هوشمند,0.0
یه‌کاری,1.3896282332820331e-05
‏وقتايي,1.3896282332820331e-05
مثنكه,1.3896282332820331e-05
قشنگترين,1.3896282332820331e-05
صورته,5.128704345014602e-06
می‌زنن,0.0
فرموله,1.3896282332820331e-05
ایرانی،,1.3896282332820331e-05
زورشون,1.3896282332820331e-05
نميزنه,5.128704345014602e-06
چيه؟اينه,1.3896282332820331e-05
بغليت,1.3896282332820331e-05
شك,2.7792564665640662e-05
کارگروه,5.128704345014602e-06
خیابونی,1.3896282332820331e-05
نداشت،,0.0
بلوک,1.3896282332820331e-05
سیمانی,1.3896282332820331e-05
گذاشتن،,0.0
بندریای,1.3896282332820331e-05
می‌کشید؟,1.3896282332820331e-05
مرگته,5.128704345014602e-06
الهه‌ی,1.3896282332820331e-05
وعده‌ی,0.0
بدیم؟,5.128704345014602e-06
چمپیونز,5.128704345014602e-06
بپرسید,0.0
زود؟,1.3896282332820331e-05
کارشون,0.0
برنامست,1.3896282332820331e-05
سعادتشهر,1.3896282332820331e-05
کانتینر,1.3896282332820331e-05
😕,1.0257408690029203e-05
قاعده,5.128704345014602e-06
خوشگل‌تر,5.128704345014602e-06
عمومیا,1.3896282332820331e-05
دشوییا,1.3896282332820331e-05
کرد،از,1.3896282332820331e-05
انسان‌ها,0.0
مازنی,5.128704345014602e-06
رختکن,1.0257408690029203e-05
بایرن,0.0
اندازه‌ای,0.0
زشتیم,5.128704345014602e-06
تحملمون,1.3896282332820331e-05
ریدیم,0.0
بمیریم,5.128704345014602e-06
بچه‌ام,0.0
مکانی,5.128704345014602e-06
آرایشگرند,1.3896282332820331e-05
حرفات,5.128704345014602e-06
ورود,0.0
يكبار,2.7792564665640662e-05
بازار،,5.128704345014602e-06
شاگرد,5.128704345014602e-06
شوفر٤٢نفر,1.3896282332820331e-05
مسافرا,5.128704345014602e-06
اون٩نفرى,1.3896282332820331e-05
فلزى,1.3896282332820331e-05
ميدادميرفت,1.3896282332820331e-05
فكرشو,1.3896282332820331e-05
دلخوشيه,1.3896282332820331e-05
بلندىِ,1.3896282332820331e-05
5سالم,1.3896282332820331e-05
بدنمو,5.128704345014602e-06
معتبر,0.0
اندازي,1.3896282332820331e-05
٦٠,1.3896282332820331e-05
مليون,1.3896282332820331e-05
ميتونن,0.0
تدريس,1.3896282332820331e-05
١٤٠٠,2.7792564665640662e-05
جسماني,1.3896282332820331e-05
متفاوت,0.0
ساندویچی,0.0
معمولیش,1.3896282332820331e-05
2000تومنه،,1.3896282332820331e-05
پیرشونو,5.128704345014602e-06
مغزی,0.0
عضوای,1.3896282332820331e-05
اهدا,0.0
شدشونو,1.3896282332820331e-05
فرستادن,0.0
هوادارای,5.128704345014602e-06
خداها,5.128704345014602e-06
وانمود,0.0
تماما,1.3896282332820331e-05
قرمزپوش,1.3896282332820331e-05
سرشون،,1.3896282332820331e-05
استقلاليا,1.3896282332820331e-05
تيم,1.0257408690029203e-05
همنامشون,1.3896282332820331e-05
بيرونو,2.7792564665640662e-05
همشهريشون,1.3896282332820331e-05
بريزن,1.3896282332820331e-05
شعبده,0.0
🙃🙃,1.3896282332820331e-05
دقيقاً,1.3896282332820331e-05
چيزایی,1.3896282332820331e-05
برهانی,1.3896282332820331e-05
ابزار,0.0
متفقین,1.3896282332820331e-05
‏پرسپولیس,2.7792564665640662e-05
دوبار,0.0
خوشحالن,1.5386113035043807e-05
پیش،,0.0
لاغرین؟,1.3896282332820331e-05
مشتاقانه,1.3896282332820331e-05
زیدتون,1.3896282332820331e-05
شیرجه‌های,1.3896282332820331e-05
گاه,0.0
کوفتگی‌های,1.3896282332820331e-05
می‌گذارند.,1.3896282332820331e-05
ببين,5.128704345014602e-06
آقاي,1.3896282332820331e-05
سطحش,5.128704345014602e-06
انگلیس,0.0
بدشانسی,5.128704345014602e-06
نادره,1.3896282332820331e-05
میبینم،,1.3896282332820331e-05
افشانی,1.3896282332820331e-05
‏محبوب,5.128704345014602e-06
خسارتش,1.3896282332820331e-05
گاری,5.128704345014602e-06
قرارداد,0.0
می‌خوریم,0.0
لاکچریا,1.3896282332820331e-05
برمیگشتیم,0.0
اکباتان,0.0
واق,1.0257408690029203e-05
جوره,0.0
هادى,1.3896282332820331e-05
نوروزى,5.128704345014602e-06
جايگاه,1.3896282332820331e-05
گزارشگر،,1.3896282332820331e-05
هوار,5.128704345014602e-06
نوزاداشون,1.3896282332820331e-05
مهمونی‌ای,5.128704345014602e-06
جشنی,1.3896282332820331e-05
مجال,1.3896282332820331e-05
پنهان,0.0
ورزم,1.3896282332820331e-05
و‌مو،دکتره,1.3896282332820331e-05
بافت,5.128704345014602e-06
افریقایی,5.128704345014602e-06
میدیدش,5.128704345014602e-06
گرسنت,5.128704345014602e-06
نداری؟؟,1.3896282332820331e-05
‏٢٤,1.3896282332820331e-05
قهرمانى,1.3896282332820331e-05
داديم,1.3896282332820331e-05
اشكاى,1.3896282332820331e-05
هانى,1.3896282332820331e-05
ديديم,0.0
نابینا,0.0
سعدى,1.3896282332820331e-05
